tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,jpg_url,retweeted_status_timestamp,breed,conf,dog_name
884925521741709313,nan,nan,2017-07-14 22:10:11,iPhone,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",https://twitter.com/dog_rates/status/884925521741709313/photo/1,12,10,Earl,,78881,19149,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,2017-07-14 22:10:11,Italian_greyhound,0.259916,Earl
884876753390489601,nan,nan,2017-07-13 15:58:47,iPhone,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",13,10,Lola,,28429,6042,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,2017-07-13 15:58:47,chow,0.822103,Lola
884562892145688576,nan,nan,2017-07-13 15:19:09,iPhone,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,https://twitter.com/dog_rates/status/884562892145688576/photo/1,13,10,Kevin,,24716,5076,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,2017-07-13 15:19:09,pug,0.5464060000000001,Kevin
884441805382717440,nan,nan,2017-07-13 01:35:06,iPhone,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",https://twitter.com/dog_rates/status/884441805382717440/photo/1,14,10,None,,27443,5836,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,2017-07-13 01:35:06,Pembroke,0.993225,
884162670584377345,nan,nan,2017-07-12 16:03:00,iPhone,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,https://twitter.com/dog_rates/status/884162670584377345/photo/1,12,10,Yogi,doggo,20719,3099,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,2017-07-12 16:03:00,German_shepherd,0.707046,Yogi
883838122936631299,nan,nan,2017-07-12 00:01:00,iPhone,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,https://twitter.com/dog_rates/status/883838122936631299/photo/1,12,10,Noah,,22269,3559,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,2017-07-12 00:01:00,Doberman,0.610946,Noah
883360690899218434,nan,nan,2017-07-11 00:00:02,iPhone,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,https://twitter.com/dog_rates/status/883360690899218434/photo/1,13,10,Grizzwald,floof,22932,3802,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,2017-07-11 00:00:02,chow,0.987997,Grizzwald
883117836046086144,nan,nan,2017-07-10 15:58:53,iPhone,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E","https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13,10,None,,37810,6900,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2017-07-10 15:58:53,golden_retriever,0.949562,
882992080364220416,nan,nan,2017-07-10 03:08:17,iPhone,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",13,10,Rusty,,24358,4086,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,2017-07-10 03:08:17,Eskimo_dog,0.466778,Rusty
882762694511734784,nan,nan,2017-07-09 21:29:42,iPhone,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,https://twitter.com/dog_rates/status/882762694511734784/photo/1,12,10,Gus,pupper,28810,5086,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,2017-07-09 21:29:42,Labrador_retriever,0.85005,Gus
882627270321602560,nan,nan,2017-07-09 00:00:04,iPhone,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,https://twitter.com/dog_rates/status/882627270321602560/photo/1,13,10,Stanley,,28327,6303,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,2017-07-09 00:00:04,Pembroke,0.542982,Stanley
882268110199369728,nan,nan,2017-07-08 00:28:19,iPhone,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",13,10,Alfy,,45745,12013,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,2017-07-08 00:28:19,golden_retriever,0.762211,Alfy
882045870035918850,nan,nan,2017-07-07 16:22:55,iPhone,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w","https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",13,10,Koko,,29843,5162,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,2017-07-07 16:22:55,golden_retriever,0.00694063,Koko
881906580714921986,nan,nan,2017-07-07 00:17:54,iPhone,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,https://twitter.com/dog_rates/status/881906580714921986/photo/1,12,10,Rey,floof,24708,3516,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,2017-07-07 00:17:54,Weimaraner,0.291539,Rey
881666595344535552,nan,nan,2017-07-06 15:58:11,iPhone,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,https://twitter.com/dog_rates/status/881666595344535552/photo/1,13,10,Gary,pupper,51390,11026,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,2017-07-06 15:58:11,Saluki,0.529012,Gary
881536004380872706,nan,nan,2017-07-06 00:46:41,iPhone,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",https://twitter.com/dog_rates/status/881536004380872706/video/1,14,10,a,pupper,50326,16564,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,2017-07-06 00:46:41,Samoyed,0.281463,
881268444196462592,nan,nan,2017-07-05 15:48:34,iPhone,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,https://twitter.com/dog_rates/status/881268444196462592/photo/1,12,10,Elliot,,23462,5328,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,2017-07-05 15:48:34,NaN,NaN,Elliot
880935762899988482,nan,nan,2017-07-04 16:01:23,iPhone,This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,https://twitter.com/dog_rates/status/880935762899988482/photo/1,13,10,Louis,,17288,2871,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,2017-07-04 16:01:23,NaN,NaN,Louis
880872448815771648,nan,nan,2017-07-04 01:18:17,iPhone,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,https://twitter.com/dog_rates/status/880872448815771648/photo/1,12,10,None,,21667,3957,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,2017-07-04 01:18:17,Pembroke,0.791416,
880465832366813184,nan,nan,2017-07-03 16:04:48,iPhone,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",12,10,Bella,,28997,6500,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,2017-07-03 16:04:48,golden_retriever,0.913255,Bella
880221127280381952,nan,nan,2017-07-03 00:11:11,iPhone,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",12,10,Jesse,,27561,4398,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,2017-07-03 00:11:11,Chihuahua,0.238525,Jesse
880095782870896641,nan,nan,2017-07-02 21:58:53,iPhone,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,https://twitter.com/dog_rates/status/880095782870896641/photo/1,11,10,None,,28085,4506,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,2017-07-02 21:58:53,miniature_pinscher,0.120298,
879862464715927552,nan,nan,2017-07-02 15:32:16,iPhone,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",13,10,Romeo,,22609,3615,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,2017-07-02 15:32:16,basset,0.813507,Romeo
879492040517615616,nan,nan,2017-07-01 21:49:04,iPhone,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,https://twitter.com/dog_rates/status/879492040517615616/photo/1,12,10,Bailey,,23778,3300,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,2017-07-01 21:49:04,German_short-haired_pointer,0.479896,Bailey
879415818425184262,nan,nan,2017-06-30 23:47:07,iPhone,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,https://twitter.com/dog_rates/status/879415818425184262/video/1,13,10,Duddles,,107834,45655,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,2017-06-30 23:47:07,English_springer,0.383404,Duddles
879376492567855104,nan,nan,2017-06-30 19:35:32,iPhone,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,https://twitter.com/dog_rates/status/879376492567855104/photo/1,12,10,Jack,,17061,3239,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,2017-06-30 19:35:32,Labrador_retriever,0.0334961,Jack
879050749262655488,nan,nan,2017-06-29 16:39:47,iPhone,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD,https://twitter.com/dog_rates/status/879050749262655488/photo/1,11,10,Steven,,22978,4890,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,2017-06-29 16:39:47,NaN,NaN,Steven
879008229531029506,nan,nan,2017-06-29 00:27:25,iPhone,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,https://twitter.com/dog_rates/status/879008229531029506/photo/1,13,10,Beau,,19265,2793,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,2017-06-29 00:27:25,vizsla,0.960513,Beau
878776093423087618,nan,nan,2017-06-28 16:09:20,iPhone,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,"https://twitter.com/dog_rates/status/878776093423087618/photo/1,https://twitter.com/dog_rates/status/878776093423087618/photo/1",13,10,Snoopy,,19708,4282,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2017-06-28 16:09:20,Italian_greyhound,0.734684,Snoopy
878281511006478336,nan,nan,2017-06-28 00:42:13,iPhone,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6","https://www.gofundme.com/3yd6y1c,https://twitter.com/dog_rates/status/878281511006478336/photo/1",13,10,Shadow,,7890,1338,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,2017-06-28 00:42:13,basset,0.32042,Shadow
